Region;Comuna;Titular;Nombre;Tecnologia;Inversion_MUF;Capacidad_MW;Latitud;Longitud;Plazo;NumeroBanda
Región del Biobío;NA;Titular1559;Nombre1559;Eólica;5.52;208.8;NA;NA;16;607
Región del Biobío;NA;Titular1560;Nombre1560;Eólica;3.744;95.2;NA;NA;15;609
Región del Biobío;NA;Titular1561;Nombre1561;Eólica;0.408;16.8;NA;NA;15;614
Región del Biobío;NA;Titular1562;Nombre1562;Eólica;5.52;184.8;NA;NA;8;603
Región del Biobío;NA;Titular1563;Nombre1563;Eólica;3.696;72;NA;NA;11;605
Región del Biobío;NA;Titular1564;Nombre1564;Eólica;0.408;16.2;NA;NA;13;623
Región del Biobío;NA;Titular1565;Nombre1565;Eólica;13.68;475.2;NA;NA;11;641
Región del Biobío;NA;Titular1566;Nombre1566;Eólica;5.376;107.5;NA;NA;16;631
Región del Biobío;NA;Titular1567;Nombre1567;Eólica;5.52;184.8;NA;NA;13;616
Región del Biobío;NA;Titular1568;Nombre1568;Eólica;8.76;302.4;NA;NA;8;625
Región del Biobío;NA;Titular1569;Nombre1569;Eólica;5.52;208.8;NA;NA;12;648
Región del Biobío;NA;Titular1570;Nombre1570;Eólica;0.2712;11.2;NA;NA;10;607
Región del Biobío;NA;Titular1571;Nombre1571;Eólica;6.72;198;NA;NA;10;635
Región del Biobío;NA;Titular1572;Nombre1572;Eólica;13.68;475.2;NA;NA;14;634
Región del Biobío;NA;Titular1573;Nombre1573;Eólica;5.376;107.5;NA;NA;12;603
Región del Biobío;NA;Titular1574;Nombre1574;Eólica;3.744;95.2;NA;NA;13;630
Región del Biobío;NA;Titular1575;Nombre1575;Eólica;0.408;16.8;NA;NA;10;642
Región del Biobío;NA;Titular1576;Nombre1576;Eólica;0.72;21;NA;NA;14;649
Región del Biobío;NA;Titular1577;Nombre1577;Eólica;8.76;302.4;NA;NA;11;617
Región del Biobío;NA;Titular1578;Nombre1578;Eólica;6;215;NA;NA;12;650
Región del Biobío;NA;Titular1579;Nombre1579;Eólica;13.68;475.2;NA;NA;12;604
Región del Biobío;NA;Titular1580;Nombre1580;Eólica;2.832;69.3;NA;NA;14;625
Región del Biobío;NA;Titular1581;Nombre1581;Eólica;0.6;14.4;NA;NA;14;621
Región del Biobío;NA;Titular1582;Nombre1582;Eólica;6.72;198;NA;NA;13;630
Región del Biobío;NA;Titular1583;Nombre1583;Eólica;6.72;198;NA;NA;11;638
Región del Biobío;NA;Titular1584;Nombre1584;Eólica;11.928;310.5;NA;NA;15;608
Región del Biobío;NA;Titular1585;Nombre1585;Eólica;6.72;198;NA;NA;11;620
Región del Biobío;NA;Titular1586;Nombre1586;Eólica;0.72;21;NA;NA;13;614
Región del Biobío;NA;Titular1587;Nombre1587;Eólica;5.52;184.8;NA;NA;10;643
Región del Biobío;NA;Titular1588;Nombre1588;Hidro;0.408;5.8;NA;NA;5;604
Región del Biobío;NA;Titular1589;Nombre1589;Hidro;0.072;3;NA;NA;4;642
Región del Biobío;NA;Titular1590;Nombre1590;Hidro;10.08;169.8;NA;NA;6;633
Región del Biobío;NA;Titular1591;Nombre1591;Hidro;0.408;5.8;NA;NA;3;647
Región del Biobío;NA;Titular1592;Nombre1592;Hidro;0.2328;3.3;NA;NA;6;648
Región del Biobío;NA;Titular1593;Nombre1593;Hidro;10.08;169.8;NA;NA;3;632
Región del Biobío;NA;Titular1594;Nombre1594;Hidro;0.2328;3.3;NA;NA;6;621
Región del Biobío;NA;Titular1595;Nombre1595;Hidro;10.08;169.8;NA;NA;5;603
Región del Biobío;NA;Titular1596;Nombre1596;Hidro;0.2328;3.3;NA;NA;2;630
Región del Biobío;NA;Titular1597;Nombre1597;Hidro;0.2328;3.3;NA;NA;3;625
Región del Biobío;NA;Titular1598;Nombre1598;Hidro;0.2328;3.3;NA;NA;4;644
Región del Biobío;NA;Titular1599;Nombre1599;Hidro;0.408;5.8;NA;NA;6;650
Región del Biobío;NA;Titular1600;Nombre1600;Hidro;0.072;3;NA;NA;3;625
Región del Biobío;NA;Titular1601;Nombre1601;Hidro;10.08;169.8;NA;NA;2;650
Región del Biobío;NA;Titular1602;Nombre1602;Hidro;0.2328;3.3;NA;NA;6;646
Región del Biobío;NA;Titular1603;Nombre1603;Hidro;0.072;3;NA;NA;4;610
Región del Biobío;NA;Titular1604;Nombre1604;Solar;0.288;9;NA;NA;3;610
Región del Biobío;NA;Titular1605;Nombre1605;Solar;0.192;8;NA;NA;2;636
Región del Biobío;NA;Titular1606;Nombre1606;Solar;0.372;16.73;NA;NA;4;650
Región del Biobío;NA;Titular1607;Nombre1607;Solar;0.288;12;NA;NA;2;637
Región del Biobío;NA;Titular1608;Nombre1608;Solar;0.24;10.53;NA;NA;4;627
Región del Biobío;NA;Titular1609;Nombre1609;Solar;0.288;12;NA;NA;2;625
Región del Biobío;NA;Titular1610;Nombre1610;Solar;0.2448;11.36;NA;NA;2;646
Región del Biobío;NA;Titular1611;Nombre1611;Solar;0.24;11.016;NA;NA;5;606
Región del Biobío;NA;Titular1612;Nombre1612;Solar;0.216;9;NA;NA;3;636
Región del Biobío;NA;Titular1613;Nombre1613;Solar;0.24;10.16;NA;NA;4;617
Región del Biobío;NA;Titular1614;Nombre1614;Solar;0.192;8;NA;NA;3;610
Región del Biobío;NA;Titular1615;Nombre1615;Solar;0.168;7.016;NA;NA;2;644
Región del Biobío;NA;Titular1616;Nombre1616;Solar;0.216;9;NA;NA;3;603
Región del Biobío;NA;Titular1617;Nombre1617;Solar;0.168;7.016;NA;NA;5;605
Región del Biobío;NA;Titular1618;Nombre1618;Solar;0.288;9;NA;NA;5;611
Región del Biobío;NA;Titular1619;Nombre1619;Solar;0.24;10.61;NA;NA;2;615
Región del Biobío;NA;Titular1620;Nombre1620;Solar;0.24;3.24;NA;NA;5;609
Región del Biobío;NA;Titular1621;Nombre1621;Solar;0.24;10.87;NA;NA;2;607
Región del Biobío;NA;Titular1622;Nombre1622;Solar;0.24;10.61;NA;NA;5;610
Región del Biobío;NA;Titular1623;Nombre1623;Solar;0.216;9;NA;NA;2;624
Región del Biobío;NA;Titular1624;Nombre1624;Solar;0.288;12;NA;NA;3;604
Región del Biobío;NA;Titular1625;Nombre1625;Solar;0.156;6.78;NA;NA;3;650
Región del Biobío;NA;Titular1626;Nombre1626;Solar;0.216;9;NA;NA;2;637
Región del Biobío;NA;Titular1627;Nombre1627;Solar;0.288;9;NA;NA;2;632
Región del Biobío;NA;Titular1628;Nombre1628;Solar;0.168;7.016;NA;NA;3;640
Región del Biobío;NA;Titular1629;Nombre1629;Solar;0.216;11.016;NA;NA;4;636
Región del Biobío;NA;Titular1630;Nombre1630;Solar;0.24;11.016;NA;NA;4;609
Región del Biobío;NA;Titular1631;Nombre1631;Solar;0.216;11.016;NA;NA;3;603
Región del Biobío;NA;Titular1632;Nombre1632;Solar;0.168;7.016;NA;NA;4;639
Región del Biobío;NA;Titular1633;Nombre1633;Solar;0.1176;4.55;NA;NA;3;642
Región del Biobío;NA;Titular1634;Nombre1634;Solar;0.24;10.53;NA;NA;2;608
Región del Biobío;NA;Titular1635;Nombre1635;Solar;0.288;9;NA;NA;2;632
Región del Biobío;NA;Titular1636;Nombre1636;Solar;0.216;11.016;NA;NA;3;626
Región del Biobío;NA;Titular1637;Nombre1637;Solar;0.24;11;NA;NA;5;633
Región del Biobío;NA;Titular1638;Nombre1638;Solar;0.24;10.7;NA;NA;2;637
Región del Biobío;NA;Titular1639;Nombre1639;Solar;0.24;11.016;NA;NA;3;645
Región del Biobío;NA;Titular1640;Nombre1640;Solar;0.216;11.016;NA;NA;3;629
Región del Biobío;NA;Titular1641;Nombre1641;Solar;0.192;6;NA;NA;5;619
Región del Biobío;NA;Titular1642;Nombre1642;Solar;0.24;11.016;NA;NA;3;603
Región del Biobío;NA;Titular1643;Nombre1643;Solar;0.216;11.016;NA;NA;3;627
Región del Biobío;NA;Titular1644;Nombre1644;Solar;0.216;10.87;NA;NA;5;605
Región del Biobío;NA;Titular1645;Nombre1645;Solar;0.216;11.016;NA;NA;2;617
Región del Biobío;NA;Titular1646;Nombre1646;Solar;0.24;9;NA;NA;4;634
Región del Biobío;NA;Titular1647;Nombre1647;Solar;0.24;10.87;NA;NA;2;601
Región del Biobío;NA;Titular1648;Nombre1648;Solar;0.288;9;NA;NA;5;634
Región del Biobío;NA;Titular1649;Nombre1649;Solar;0.48;11.65;NA;NA;3;624
Región del Biobío;NA;Titular1650;Nombre1650;Solar;0.24;9;NA;NA;2;607
Región del Biobío;NA;Titular1651;Nombre1651;Solar;0.192;8;NA;NA;4;609
Región del Biobío;NA;Titular1652;Nombre1652;Solar;0.24;10.53;NA;NA;3;648
Región del Biobío;NA;Titular1653;Nombre1653;Solar;0.24;10.87;NA;NA;3;633
Región del Biobío;NA;Titular1654;Nombre1654;Solar;0.264;11.04;NA;NA;3;645
Región del Biobío;NA;Titular1655;Nombre1655;Solar;0.24;10.87;NA;NA;5;632
Región del Biobío;NA;Titular1656;Nombre1656;Solar;0.288;9;NA;NA;3;621
Región del Biobío;NA;Titular1657;Nombre1657;Solar;0.24;11.016;NA;NA;5;641
Región del Biobío;NA;Titular1658;Nombre1658;Solar;0.156;6.78;NA;NA;3;602
Región del Biobío;NA;Titular1659;Nombre1659;Solar;0.2448;11.36;NA;NA;2;603
Región del Biobío;NA;Titular1660;Nombre1660;Solar;0.372;16.73;NA;NA;4;621
Región del Biobío;NA;Titular1661;Nombre1661;Solar;0.216;9;NA;NA;5;641
Región del Biobío;NA;Titular1662;Nombre1662;Solar;0.192;6;NA;NA;5;621
Región del Biobío;NA;Titular1663;Nombre1663;Solar;0.216;11.016;NA;NA;2;608
Región del Biobío;NA;Titular1664;Nombre1664;Solar;0.2448;11.36;NA;NA;3;613
Región del Biobío;NA;Titular1665;Nombre1665;Solar;0.216;11.016;NA;NA;4;615
Región del Biobío;NA;Titular1666;Nombre1666;Solar;0.264;11;NA;NA;2;611
Región del Biobío;NA;Titular1667;Nombre1667;Solar;0.216;11.016;NA;NA;5;601
Región del Biobío;NA;Titular1668;Nombre1668;Solar;0.24;11.016;NA;NA;2;633
Región del Biobío;NA;Titular1669;Nombre1669;Solar;0.192;6;NA;NA;3;631
Región del Biobío;NA;Titular1670;Nombre1670;Solar;0.2448;11.36;NA;NA;5;645
Región del Biobío;NA;Titular1671;Nombre1671;Solar;0.288;12;NA;NA;3;637
Región del Biobío;NA;Titular1672;Nombre1672;Solar;0.216;11.016;NA;NA;2;622
Región del Biobío;NA;Titular1673;Nombre1673;Solar;0.24;9;NA;NA;4;625
Región del Biobío;NA;Titular1674;Nombre1674;Solar;0.288;12;NA;NA;4;638
Región del Biobío;NA;Titular1675;Nombre1675;Solar;0.168;7.016;NA;NA;2;613
Región del Biobío;NA;Titular1676;Nombre1676;Solar;0.288;12;NA;NA;2;621
Región del Biobío;NA;Titular1677;Nombre1677;Solar;0.288;12;NA;NA;5;632
Región del Biobío;NA;Titular1678;Nombre1678;Solar;0.24;10.7;NA;NA;3;632
Región del Biobío;NA;Titular1679;Nombre1679;Solar;0.216;10.87;NA;NA;4;631
Región del Biobío;NA;Titular1680;Nombre1680;Solar;0.24;10.7;NA;NA;3;619
Región del Biobío;NA;Titular1681;Nombre1681;Solar;0.288;12;NA;NA;5;644
Región del Biobío;NA;Titular1682;Nombre1682;Solar;0.24;11.016;NA;NA;4;641
Región del Biobío;NA;Titular1683;Nombre1683;Solar;0.24;10.16;NA;NA;5;630
Región del Biobío;NA;Titular1684;Nombre1684;Solar;0.168;7.016;NA;NA;3;645
Región del Biobío;NA;Titular1685;Nombre1685;Solar;0.288;9;NA;NA;2;621
Región del Biobío;NA;Titular1686;Nombre1686;Solar;0.288;10;NA;NA;3;646
Región del Biobío;NA;Titular1687;Nombre1687;Solar;0.48;11.65;NA;NA;3;629
Región del Biobío;NA;Titular1688;Nombre1688;Solar;0.48;11.65;NA;NA;2;611
Región del Biobío;NA;Titular1689;Nombre1689;Solar;0.288;12;NA;NA;5;604
Región del Biobío;NA;Titular1690;Nombre1690;Solar;0.288;12;NA;NA;2;631
Región del Biobío;NA;Titular1691;Nombre1691;Solar;0.48;11.65;NA;NA;4;621
Región del Biobío;NA;Titular1692;Nombre1692;Solar;0.168;6.77;NA;NA;3;626
Región del Biobío;NA;Titular1693;Nombre1693;Solar;0.24;10.16;NA;NA;4;646
Región del Biobío;NA;Titular1694;Nombre1694;Solar;0.156;6.78;NA;NA;4;602
Región del Biobío;NA;Titular1695;Nombre1695;Solar;0.288;12;NA;NA;5;610
Región del Biobío;NA;Titular1696;Nombre1696;Solar;0.288;9;NA;NA;5;602
Región del Biobío;NA;Titular1697;Nombre1697;Solar;0.24;11.016;NA;NA;3;641
Región del Biobío;NA;Titular1698;Nombre1698;Solar;0.168;6.77;NA;NA;3;615
Región del Biobío;NA;Titular1699;Nombre1699;Solar;0.24;11.016;NA;NA;5;634
Región del Biobío;NA;Titular1700;Nombre1700;Solar;0.24;10.61;NA;NA;4;606
Región del Biobío;NA;Titular1701;Nombre1701;Solar;0.24;10.16;NA;NA;3;635
Región del Biobío;NA;Titular1702;Nombre1702;Solar;0.24;9;NA;NA;4;606
Región del Biobío;NA;Titular1703;Nombre1703;Solar;0.288;12;NA;NA;2;649
Región del Biobío;NA;Titular1704;Nombre1704;Solar;0.192;8;NA;NA;5;632
Región del Biobío;NA;Titular1705;Nombre1705;Solar;0.216;9;NA;NA;5;649
Región del Biobío;NA;Titular1706;Nombre1706;Solar;0.192;8;NA;NA;3;621
Región del Biobío;NA;Titular1707;Nombre1707;Solar;0.288;12;NA;NA;3;618
Región del Biobío;NA;Titular1708;Nombre1708;Solar;0.156;6.78;NA;NA;3;640
Región del Biobío;NA;Titular1709;Nombre1709;Solar;0.216;11.016;NA;NA;2;620
Región del Biobío;NA;Titular1710;Nombre1710;Solar;0.168;6.77;NA;NA;4;644
Región del Biobío;NA;Titular1711;Nombre1711;Solar;0.264;11.04;NA;NA;4;642
Región del Biobío;NA;Titular1712;Nombre1712;Solar;0.192;8;NA;NA;5;622
Región del Biobío;NA;Titular1713;Nombre1713;Solar;0.48;11.65;NA;NA;3;630
Región del Biobío;NA;Titular1714;Nombre1714;Solar;0.24;10.53;NA;NA;2;626
Región del Biobío;NA;Titular1715;Nombre1715;Solar;0.24;10.61;NA;NA;3;615
Región del Biobío;NA;Titular1716;Nombre1716;Solar;0.288;12;NA;NA;3;606
Región del Biobío;NA;Titular1717;Nombre1717;Solar;0.48;11.65;NA;NA;4;638
Región del Biobío;NA;Titular1718;Nombre1718;Solar;0.192;8;NA;NA;4;627
Región del Biobío;NA;Titular1719;Nombre1719;Solar;0.216;11.016;NA;NA;3;616
Región del Biobío;NA;Titular1720;Nombre1720;Solar;0.216;9;NA;NA;5;650
Región del Biobío;NA;Titular1721;Nombre1721;Solar;0.216;11.016;NA;NA;4;641
Región del Biobío;NA;Titular1722;Nombre1722;Solar;0.24;10.53;NA;NA;2;635
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1723;Nombre1723;Eólica;5.808;107;NA;NA;13;674
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1724;Nombre1724;Eólica;5.808;107;NA;NA;15;688
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1725;Nombre1725;Eólica;5.808;107;NA;NA;8;656
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1726;Nombre1726;Eólica;9.6;364;NA;NA;14;697
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1727;Nombre1727;Eólica;9.6;364;NA;NA;8;674
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1728;Nombre1728;Eólica;3.6;138;NA;NA;10;698
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1729;Nombre1729;Eólica;9.6;364;NA;NA;10;677
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1730;Nombre1730;Hidro;0.72;11.5;NA;NA;3;698
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1731;Nombre1731;Hidro;0.1536;2.56;NA;NA;3;661
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1732;Nombre1732;Hidro;0.72;11.5;NA;NA;3;688
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1733;Nombre1733;Hidro;0.1536;2.56;NA;NA;6;664
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1734;Nombre1734;Hidro;0.1536;2.56;NA;NA;5;697
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1735;Nombre1735;Hidro;0.72;11.5;NA;NA;4;663
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1736;Nombre1736;Hidro;0.108;9.05;NA;NA;5;697
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1737;Nombre1737;Solar;1.848;69.8;NA;NA;5;672
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1738;Nombre1738;Solar;0.264;11;NA;NA;4;675
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1739;Nombre1739;Solar;0.276;10.75;NA;NA;2;683
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1740;Nombre1740;Solar;0.264;11;NA;NA;2;673
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1741;Nombre1741;Solar;0.288;11.47;NA;NA;4;698
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1742;Nombre1742;Solar;0.264;11;NA;NA;2;682
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1743;Nombre1743;Solar;0.24;12;NA;NA;2;689
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1744;Nombre1744;Solar;0.96;63.07;NA;NA;4;694
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1745;Nombre1745;Solar;0.0192;0.8295;NA;NA;5;683
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1746;Nombre1746;Solar;0.1872;8;NA;NA;3;696
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1747;Nombre1747;Solar;0.24;11;NA;NA;4;660
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1748;Nombre1748;Solar;0.288;9.58;NA;NA;5;694
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1749;Nombre1749;Solar;0.276;9;NA;NA;3;699
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1750;Nombre1750;Solar;0.288;11.75;NA;NA;5;675
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1751;Nombre1751;Solar;0.2016;8.5;NA;NA;2;697
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1752;Nombre1752;Solar;0.276;9;NA;NA;2;675
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1753;Nombre1753;Solar;0.432;9;NA;NA;5;675
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1754;Nombre1754;Solar;12;249.7;NA;NA;5;691
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1755;Nombre1755;Solar;0.432;9;NA;NA;2;681
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1756;Nombre1756;Solar;0.48;10.52;NA;NA;4;677
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1757;Nombre1757;Solar;0.264;11;NA;NA;2;691
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1758;Nombre1758;Solar;0.324;10.79;NA;NA;5;677
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1759;Nombre1759;Solar;0.2448;10.8;NA;NA;2;687
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1760;Nombre1760;Solar;0.24;11.56;NA;NA;3;696
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1761;Nombre1761;Solar;0.48;11;NA;NA;4;685
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1762;Nombre1762;Solar;0.264;11;NA;NA;3;697
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1763;Nombre1763;Solar;0.24;11;NA;NA;4;669
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1764;Nombre1764;Solar;0.288;11.2;NA;NA;5;692
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1765;Nombre1765;Solar;0.1824;7.89;NA;NA;4;663
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1766;Nombre1766;Solar;0.24;11;NA;NA;3;670
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1767;Nombre1767;Solar;0.24;10.03;NA;NA;3;680
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1768;Nombre1768;Solar;0.24;11;NA;NA;2;673
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1769;Nombre1769;Solar;0.2472;10.26;NA;NA;5;695
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1770;Nombre1770;Solar;0.2472;10.26;NA;NA;4;679
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1771;Nombre1771;Solar;2.352;83;NA;NA;2;681
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1772;Nombre1772;Solar;1.584;24;NA;NA;3;699
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1773;Nombre1773;Solar;0.48;12.52;NA;NA;3;677
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1774;Nombre1774;Solar;0.18;7.016;NA;NA;2;666
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1775;Nombre1775;Solar;3.36;175;NA;NA;2;695
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1776;Nombre1776;Solar;4.32;180;NA;NA;2;672
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1777;Nombre1777;Solar;0.1584;7.18;NA;NA;5;698
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1778;Nombre1778;Solar;1.584;24;NA;NA;3;673
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1779;Nombre1779;Solar;0.48;10.52;NA;NA;5;651
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1780;Nombre1780;Solar;0.36;12.5;NA;NA;2;698
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1781;Nombre1781;Solar;0.216;10.69;NA;NA;5;693
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1782;Nombre1782;Solar;3.6;150.31;NA;NA;5;670
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1783;Nombre1783;Solar;0.1824;7.89;NA;NA;4;659
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1784;Nombre1784;Solar;0.168;7.84;NA;NA;5;679
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1785;Nombre1785;Solar;0.2568;10.52;NA;NA;2;654
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1786;Nombre1786;Solar;0.2256;10.5;NA;NA;5;687
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1787;Nombre1787;Solar;12;249.7;NA;NA;5;660
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1788;Nombre1788;Solar;0.2016;8.5;NA;NA;3;668
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1789;Nombre1789;Solar;0.432;9;NA;NA;4;673
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1790;Nombre1790;Solar;0.36;12.5;NA;NA;2;679
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1791;Nombre1791;Solar;0.276;9;NA;NA;2;698
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1792;Nombre1792;Solar;0.156;9;NA;NA;2;656
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1793;Nombre1793;Solar;0.24;11.87;NA;NA;3;671
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1794;Nombre1794;Solar;0.48;10.52;NA;NA;3;651
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1795;Nombre1795;Solar;0.24;11;NA;NA;4;677
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1796;Nombre1796;Solar;0.264;11.36;NA;NA;5;672
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1797;Nombre1797;Solar;0.36;9;NA;NA;5;687
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1798;Nombre1798;Solar;0.2832;11.75;NA;NA;4;654
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1799;Nombre1799;Solar;0.2688;10.12;NA;NA;3;662
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1800;Nombre1800;Solar;0.2568;10.52;NA;NA;4;658
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1801;Nombre1801;Solar;0.24;9.56;NA;NA;5;670
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1802;Nombre1802;Solar;0.168;7.033;NA;NA;2;670
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1803;Nombre1803;Solar;2.88;115.002;NA;NA;4;684
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1804;Nombre1804;Solar;0.0192;0.8295;NA;NA;5;670
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1805;Nombre1805;Solar;1.584;24;NA;NA;2;651
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1806;Nombre1806;Solar;0.36;9.99;NA;NA;4;666
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1807;Nombre1807;Solar;0.288;12;NA;NA;3;698
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1808;Nombre1808;Solar;0.72;22;NA;NA;3;652
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1809;Nombre1809;Solar;0.216;10.6;NA;NA;4;685
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1810;Nombre1810;Solar;0.24;6.5;NA;NA;2;696
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1811;Nombre1811;Solar;0.288;10.8;NA;NA;4;699
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1812;Nombre1812;Solar;0.288;12;NA;NA;5;691
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1813;Nombre1813;Solar;3.504;121;NA;NA;2;697
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1814;Nombre1814;Solar;4.008;207.86;NA;NA;5;685
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1815;Nombre1815;Solar;0.288;12;NA;NA;5;676
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1816;Nombre1816;Solar;3.6;150.31;NA;NA;3;664
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1817;Nombre1817;Solar;0.288;10.8;NA;NA;2;678
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1818;Nombre1818;Solar;0.36;10.3;NA;NA;3;669
Región del Libertador Gral. Bernardo O’Higgins;NA;Titular1819;Nombre1819;Solar;0.168;7.84;NA;NA;3;652
